-0.040326,3.8106e-05,0.029306,-0.040381,-0.002108,0.00821,0.004139,0.0059168,-0.018288,-0.063833
-0.039934,-0.013901,-0.030566,-0.029379,0.059523,0.033484,-0.014487,-0.039753,-0.016801,-0.033613
-0.039729,0.0093529,-0.036797,-0.04149,0.014757,0.01098,-0.02796,-0.032502,0.0529,0.010992
-0.039157,-0.033186,0.01734,0.031686,0.026944,0.044573,0.015111,-0.076727,-0.051898,0.038424
-0.039467,0.014412,-0.0048633,0.016369,0.025248,-0.022638,0.024759,0.0083541,-0.0094145,-0.014176
-0.040397,-0.0031717,-0.0060629,0.0046165,0.0009643,-0.015581,0.032267,-0.003704,0.0043011,-0.018115
-0.040605,0.015304,0.0068439,0.037635,0.027511,0.063661,0.019316,-0.010772,-0.0043698,-0.02489
-0.03985,-0.01763,-0.024426,0.029828,-0.038619,0.0070963,-0.000978,-0.027872,0.0047729,-0.04519
-0.039794,0.012273,-0.022926,0.023358,0.04331,0.019522,0.038325,-0.0081642,0.0082603,-0.0012565
-0.040032,-0.015536,-0.0017766,-0.0071461,0.042434,0.027485,-0.0029075,-0.012741,0.0090957,-0.013023
-0.040189,-0.016882,-0.0069606,-0.0052958,0.019444,0.010062,0.015013,0.011957,0.033722,-0.019505
-0.03882,0.011771,0.0054886,0.046652,0.0077675,0.026026,0.045957,-0.034608,0.0051175,-0.0071495
-0.039309,0.0075664,-0.034954,-0.0024797,-0.026991,0.0080673,0.029866,-0.016361,0.023477,0.005429
-0.037763,-0.044797,0.07711,-0.010795,-0.00067018,-0.059181,-0.010694,0.054554,0.0081663,0.026791
-0.036797,0.046719,-0.027939,-0.0027984,0.05492,-0.0855,0.031179,0.00065007,-0.051784,-0.0012824
-0.039033,0.011111,-0.0090683,0.043043,-0.075684,-0.0097065,-0.020757,0.0031892,-0.055355,0.034425
-0.03921,-0.028525,-0.0051882,0.053114,0.015113,0.036044,0.0032441,-0.0502,0.015021,0.015776
-0.037674,-0.061496,0.082315,0.0086417,0.009223,-0.045386,0.010424,0.0012368,0.054686,0.045352
-0.038441,-0.024092,-0.04821,-0.046641,-0.011694,-0.00021154,-0.023549,-0.024256,0.030648,-0.056707
-0.038889,-0.017673,0.066427,0.044245,-0.021916,-0.005469,-0.051596,-0.028305,-0.052337,-0.044437
-0.038921,-0.056944,0.025471,0.0084386,-0.025994,-0.045591,-0.010376,0.024301,0.027792,-0.04482
-0.03836,-0.042996,-0.039629,0.029919,0.014429,-0.025851,-0.055887,-0.067506,0.0034982,0.046856
-0.040098,-0.0072647,0.011547,0.036482,0.045231,0.035694,0.01696,-0.030024,-0.046414,0.0048864
-0.0392,-0.021295,0.031005,-0.065672,0.023713,0.047354,0.04425,0.052626,-0.027696,0.065018
-0.038882,-0.038487,0.0092946,-0.05138,0.027618,0.032645,0.055006,0.019001,-0.08711,0.0052714
-0.038586,-0.012488,0.052967,0.02546,-0.011173,-0.024652,-0.036375,-0.037102,-0.055592,0.010856
-0.038143,-0.048454,-0.060313,-0.050967,-0.017878,0.00084499,0.020461,0.038934,-0.007687,-0.066251
-0.038394,-0.0098245,-0.079064,-0.017955,0.010396,-0.00037395,0.02358,0.038419,0.088375,-0.034916
-0.038587,-0.0011792,-0.09247,-0.0022655,-0.017899,0.033575,-0.046655,0.0076523,0.059357,-0.0016261
-0.038509,0.028711,0.050637,0.014572,0.029398,-0.045284,-0.0074911,0.088289,-0.041825,-0.033549
-0.038473,0.04163,-0.048798,-0.037703,0.039101,-0.063588,0.014694,0.014237,0.0139,0.023037
-0.038632,-0.060724,0.023578,0.021698,0.0027381,-0.041661,0.011275,-0.023751,0.041082,-0.041383
-0.038994,0.040076,0.005572,0.012907,-0.070317,-0.0080521,-0.020288,-0.063699,-0.043979,-0.040753
-0.038732,-0.046372,0.049946,0.016112,-0.016653,0.016608,-0.014023,0.012873,0.074388,0.0033756
-0.03894,0.009163,-0.04064,0.076954,0.012419,0.017295,-0.003993,-0.012297,0.020746,-0.0092708
-0.038803,0.061257,0.032766,-0.0027173,0.00056904,-0.034247,-0.00068786,-0.06322,0.01723,0.030524
-0.038438,0.057256,0.047527,0.0085882,0.0177,-0.019273,0.0032726,-0.021699,0.004165,0.0051822
-0.037941,0.045338,-0.049745,-0.017508,0.017785,-0.073093,0.019462,0.0076012,0.033843,-0.039168
-0.039227,0.047576,-0.022323,0.0012181,0.045371,-0.024471,0.020042,0.032882,0.026811,0.031555
-0.039383,0.02785,-0.017638,0.012549,0.039267,0.00022209,0.025196,-0.009752,0.019783,-0.00028066
-0.04007,-0.028652,0.026698,-0.0018343,0.035847,0.0055079,0.0088596,-0.060939,-0.019184,0.0040563
-0.038603,0.023367,0.01132,-0.0041772,0.05465,-0.0065352,0.033365,-0.014181,0.0029347,-0.0076378
-0.040091,-0.0051218,0.0053332,0.016074,0.010357,0.06321,0.036018,-0.030663,-0.037906,0.0060755
-0.03761,0.048732,0.046144,0.066068,-0.006657,-0.055122,-0.018811,-0.021631,-0.031917,0.022775
-0.039313,0.0018225,0.049421,0.031387,0.0041507,-0.071599,0.053422,0.021182,-0.055932,-0.02103
-0.039371,-0.0055878,-0.019427,0.06627,0.019591,0.061187,0.012289,-0.0068831,-0.035461,-0.02375
-0.039805,0.0021675,-0.04354,0.045848,-0.040107,-0.00024256,0.0024715,-0.014411,0.053612,-0.017164
-0.038561,-0.054708,-0.0063663,0.0059731,0.0082445,0.0051379,-0.030609,-0.047667,-0.034633,0.030693
-0.040004,0.0052685,-0.0026109,-0.04297,0.038702,0.014629,-0.034341,-0.029873,0.025293,0.0080028
-0.040085,0.024034,0.027753,-0.025869,-0.011621,0.012597,-0.00031776,0.035895,0.0032459,0.010932
-0.039847,0.052861,0.036301,-0.012986,0.010743,-0.014663,0.010641,-0.004138,0.0047639,-0.0023144
-0.036868,-0.063386,0.023367,0.033644,0.048622,-0.036868,-0.027187,0.089265,0.024398,-0.021321
-0.039383,-0.031819,0.050632,-0.012641,-0.005739,0.0051338,0.01712,0.064928,0.015817,-0.013289
-0.038088,-0.073443,-0.035964,-0.0021337,0.00086013,-0.068088,0.016026,-0.025581,0.038971,0.040213
-0.039297,-0.015541,0.029233,-0.038686,-0.025955,0.0071043,-0.014299,0.053192,-0.0031086,0.026844
-0.037932,0.032154,-0.058915,0.023321,0.0075416,0.0028822,0.027601,-0.010741,0.028335,-0.030211
-0.037368,-0.067253,0.05955,0.032958,0.040498,-0.052145,-0.011526,-0.027365,0.044651,0.0013627
-0.03669,-0.077653,-0.048916,0.0060057,0.0030491,-0.055217,0.041482,0.015374,0.0073409,-0.042438
-0.038379,0.042977,0.0021709,0.017575,0.029864,0.017102,0.081473,0.0021863,0.030638,0.037062
-0.039852,0.012851,-0.026411,0.00015258,0.037386,0.0045416,0.043547,0.013305,0.00065867,0.026775
-0.037432,-0.060216,0.0026355,0.046354,0.01858,-0.00047885,-0.0058723,-0.016482,0.13175,0.030857
-0.037268,0.055234,-0.053303,-0.028953,0.027244,-0.082095,0.0050382,0.020505,0.023839,-0.054951
